PID,SID,OID,LLO,LCO,NAME_SI,NAME_TA,NAME_EN,Old Code
49,1,925,1-2-03-005,005,කම්මල්තුර,கம்மல்துரை,Kammalthura,77A
49,2,926,1-2-03-010,010,උතුරු පල්ලන්සේන,பல்லனசேன வடக்கு,Pallansena North,77
49,3,927,1-2-03-015,015,කොච්චිකඩේ,கொச்சிக‍டை,Kochchikade,78
49,4,928,1-2-03-020,020,දකුණු පල්ලන්සේන,பல்லண்‍சேன தெற்கு,Pallansena South,76
49,5,929,1-2-03-025,025,දළුවකොටුව,தலுவகொடுவ,Daluwakotuwa,74
49,6,930,1-2-03-030,030,පලඟතුරේ,பலங்கது‍ரை,Palangathure,75A
49,7,931,1-2-03-035,035,ඒත්තුකාල,ஏத்துகால,Ettukala,73
49,8,932,1-2-03-040,040,නැගෙනහිර දළුවකොටුව,தலுவகொட்டுவ கிழக்கு,Daluwakotuwa East,74A
49,9,933,1-2-03-045,045,කට්ටුව,கட்டுவ,Kattuwa,75
49,10,934,1-2-03-050,050,නැගෙනහිර දළුපත,தலுபொத்த கிழக்கு,Dalupotha East,72A
49,11,935,1-2-03-055,055,දළුපත,தலுபொத்த,Dalupotha,72
49,12,936,1-2-03-060,060,කුඩපාඩුව,குடாபாடுவ,Kudapaduwa,73A
49,13,937,1-2-03-065,065,කුඩපාඩුව උතුර,குடாபாடுவ வடக்கு,Kudapaduwa North,73B
49,14,938,1-2-03-070,070,කුඩපාඩුව දකුණ,குடாபாடுவ தெற்கு,Kudapaduwa South,73C
49,15,939,1-2-03-075,075,වැල්ල වීදිය,கடற்கரைத் தெரு,Wella Weediya,158
49,16,940,1-2-03-080,080,වැල්ල වීදිය නැගෙනහිර,கடற்கரை தெரு கிழக்கு,Wella Weediya East,158B
49,17,941,1-2-03-085,085,පෙරියමුල්ල,பெரியமுல்ல,Periyamulla,159
49,18,942,1-2-03-090,090,හුණුපිටිය,ஹுனுபிடிய,Hunupitiya,159A
49,19,943,1-2-03-095,095,අඟුරුකාරමුල්ල,அங்குருகரமுள்ள,Angurukaramulla,161A
49,20,944,1-2-03-100,100,උඩයාර්තෝප්පුව,உடையார் தோப்பு,Udayarthoppuwa,160
49,21,945,1-2-03-105,105,දකුණු වැල්ල වීදිය,தெற்கு கடற்கரைத்தெரு,Wella Weediya South,158A
49,22,946,1-2-03-110,110,උතුරු මුන්නක්කරය,வடக்கு முன்னக்கரை,Munnakkarai North,156A
49,23,947,1-2-03-115,115,දූව,தீவு,Doowa,162A
49,24,948,1-2-03-120,120,උතුරු පිටිපන,வடக்கு பிடிபன,Pitipana North,162
49,25,949,1-2-03-125,125,මැද පිටිපන,மத்திய பிடிபன,Pitipana Central,162D
49,26,950,1-2-03-130,130,මුන්නක්කරය,முன்னக்கரை,Munnakkaraya,156
49,27,951,1-2-03-135,135,නැගෙනහිර මුන්නක්කරය,கிழக்கு முன்னக்கரை,Munnakkarai East,156B
49,28,952,1-2-03-140,140,තලාදූව,தலாதீவு,Thaladuwa,160A
49,29,953,1-2-03-145,145,දකුණු උඩයාර්තෝප්පුව,தெற்கு உடையார் தோப்பு,Udayarthoppuwa South,160B
49,30,954,1-2-03-150,150,බෝලවලාන,‍போலவலான,Bolawalana,157
49,31,955,1-2-03-155,155,බටහිර කුරණ,‍மேற்கு குரண,Kurana West,157B
49,32,956,1-2-03-160,160,නැගෙනහිර කුරණ,குரண கிழக்கு,Kurana East,157A
49,33,957,1-2-03-165,165,සිරිවර්ධන පෙදෙස,சிரிவர்தன பிரதேசம்,Siriwardana Pedesa,156C
49,34,958,1-2-03-170,170,දකුණ පිටිපන නැගෙනහිර,தெற்கு பிடிபன கிழக்கு,South Pitipana East,162C
49,35,959,1-2-03-175,175,දකුණු පිටිපන,தெற்கு பிடிபன,Pitipana South,162B
49,36,960,1-2-03-180,180,තලාහේන,தலா‍ஹேன,Thalahena,163
49,37,961,1-2-03-185,185,දුන්ගාල්පිටිය,துன்கால்பிடிய,Dungalpitiya,163B
49,38,962,1-2-03-190,190,සෙත්තප්පාඩුව,செத்தப்பாடுவ,Seththappaduwa,163C
49,39,963,1-2-03-195,195,කැපුන්ගොඩ,கபுன்கொட,Kepungoda,163A
50,1,964,1-2-06-005,005,මුරුතාන,முருதான,Muruthana,66
50,2,965,1-2-06-010,010,මානාවේරිය,மானாவெரிய,Manaveriya,67A
50,3,966,1-2-06-015,015,උඩංගාව,உடங்காவ,Udangawa,67
50,4,967,1-2-06-020,020,තෝප්පුව,‍தோப்புவ,Thoppuwa,65A
50,5,968,1-2-06-025,025,බම්බුකුලිය,பம்புக்குளிய,Bambukuliya,65
50,6,969,1-2-06-030,030,කටාන උතුර,கட்டான வடக்கு,Katana North,64A
50,7,970,1-2-06-035,035,කටාන නැගෙනහිර,கட்டான கிழக்கு,Katana East,63
50,8,971,1-2-06-040,040,කටාන බටහිර,கட்டான ‍மேற்கு,Katana West,64
50,9,972,1-2-06-045,045,මහ ඇත්ගාල,மஹா எத்கால,Maha Ethgala,68A
50,10,973,1-2-06-050,050,ඇත්ගාල,எத்கால,Ethgala,68
50,11,974,1-2-06-055,055,අඩික්කන්ඩිය,அடிக்கண்டிய,Adikkandiya,69B
50,12,975,1-2-06-060,060,වැලිහේන උතුර,வெலி‍ஹேண வடக்கு,Welihena North,69
50,13,976,1-2-06-065,065,වැලිහේන දකුණ,வெலி‍ஹேண தெற்கு,Welihena South,69A
50,14,977,1-2-06-070,070,පහළ කඳවල,பஹல கந்தவல,Pahala Kandawala,70A
50,15,978,1-2-06-075,075,ඇත්ගාල දකුණ,எத்கால தெற்கு,Ethgala South,68B
50,16,979,1-2-06-080,080,ඉහළ කදවල,இஹல கந்தவள,Ihala Kandawala,70
50,17,980,1-2-06-085,085,කළුවරිප්පුව බටහිර,களுவரிப்புவ ‍மேற்கு,Kaluwarippuwa West,94
50,18,981,1-2-06-090,090,‍කොන්දගම්මුල්ල,கொண்தகம்முல்ல,Kondagammulla,93
50,19,982,1-2-06-095,095,කටියල,கட்டியால,Katiyala,93B
50,20,983,1-2-06-100,100,කදිරාන උතුර,கதிரான வடக்கு,Kadirana North,93A
50,21,984,1-2-06-105,105,කේ .සී ද සිල්වාපුර,‍‍கே.சீ.த. சில்வா புரம்,K.C. De Silvapura,70B
50,22,985,1-2-06-110,110,තිඹිරිගස්කටුව,திம்பிரிகஸ்கட்டுவ,Thimbirigaskatuwa,71
50,23,986,1-2-06-115,115,සෙල්ලකන්ද,செல்லகந்த,Sellakanda,161C
50,24,987,1-2-06-120,120,කටුවපිටිය,கட்டுவாபிட்டிய,Katuwapitiya,161B
50,25,988,1-2-06-125,125,මහහුණුපිටිය බටහිර,மஹஹுணுபிட்டிய ‍மேற்கு,Mahahunupitiya West,161D
50,26,989,1-2-06-130,130,මහහුණුපිටිය නැගෙනහිර,மஹஹுணுபிட்டிய கிழக்கு,Mahahunupitiya East,161
50,27,990,1-2-06-135,135,පහළ කදිරාන,பஹல கதிரான,Pahala Kadirana,93F
50,28,991,1-2-06-140,140,කදිරාන,கதிரான,Kadirana,93E
50,29,992,1-2-06-145,145,අක්කර 50,அக்கர 50,Akkara 50,93D
50,30,993,1-2-06-150,150,කදිරාන දකුණ,கதிரான தெற்கு,Kadirana South,93C
50,31,994,1-2-06-155,155,කිඹුලාපිටිය බටහිර,கிம்புலாபிட்டிய ‍மேற்கு,Kimbulapitiya West,92B
50,32,995,1-2-06-160,160,කිඹුලාපිටිය උතුර,கிம்புலாபிட்டிய வடக்கு,Kimbulapitiya North,92A
50,33,996,1-2-06-165,165,කිඹුලාපිටිය දකුණ,கிம்புலாபிட்டிய தெற்கு,Kimbulapitiya South,92
50,34,997,1-2-06-170,170,කිඹුලාපිටිය මධ්‍යම,மத்திய கிம்புலாபிட்டிய,Kimbulapitiya Central,92C
50,35,998,1-2-06-175,175,ආඬිඅම්බලම බටහිර,ஆடியம்பலம ‍மேற்கு,Andiambalama West,155
50,36,999,1-2-06-180,180,වල්පොල,வல்பொல,Walpola,155A
50,37,1000,1-2-06-185,185,ආඬිඅම්බලම නැගෙනහිර,ஆடியம்பலம கிழக்கு,Andiambalama East,155B
50,38,1001,1-2-06-190,190,දැවමොට්ටාව,‍‍தெவமொட்டாவ,Dewamottawa,154
50,39,1002,1-2-06-195,195,කෝවින්න,‍‍கோவின்ன,Kovinna,151
50,40,1003,1-2-06-200,200,ඇවරිවත්ත,எவரிவத்தை,Evariwatta,149
50,41,1004,1-2-06-205,205,ගුවන් හමුදා කඳවුර,விமானப்படை முகாம்,Air Force Camp,150
50,42,1005,1-2-06-210,210,කුරණ කටුනායක,குரண கட்டுநாயக்கா மேற்கு,Kurana Katunayaka Central,142B
50,43,1006,1-2-06-215,215,කුරණ කටුනායක,குரண கட்டுநாயக வடக்கு,Kurana Katunayaka,142
50,44,1007,1-2-06-220,220,කුරණ කටුනායක දකුණ,குரண கட்டுநாயக தெற்கு,Kurana Katunayaka South,142A
50,45,1008,1-2-06-225,225,කටුනායක උතුර,கட்டுநாயக வடக்கு,Katunayaka North,143
50,46,1009,1-2-06-230,230,කටුනායක දකුණ,கட்டுநாயக தெற்கு,Katunayaka South,143A
50,47,1010,1-2-06-235,235,වලානගොඩ,வளாணகொட,Walanagoda,152A
50,48,1011,1-2-06-240,240,කලහපිටිය,களஹபிட்டிய,Kalahapitiya,154A
50,49,1012,1-2-06-245,245,මඩවල,மடவல,Madawala,152
50,50,1013,1-2-06-250,250,මුතුවාඩිය,முதுவாடிய,Muthuwadiya,201
50,51,1014,1-2-06-255,255,ලියනගේමුල්ල උතුර,லியண‍கேமுல்ல வடக்கு,Liyanagemulla North,144A
50,52,1015,1-2-06-260,260,ලියනගේමුල්ල දකුණ,லியண‍கேமுல்ல தெற்கு,Liyanagemulla South,144
50,53,1016,1-2-06-265,265,අමන්දොළුව,அமந்தொலுவ,Amandoluwa,148
50,54,1017,1-2-06-270,270,තැම්පල,தெம்பல,Thampala,200
50,55,1018,1-2-06-275,275,කුස්වල,குஸ்வள,Kuswala,202
50,56,1019,1-2-06-280,280,ගනේපොල,க‍ணேப்பொல,Ganepola,203
50,57,1020,1-2-06-285,285,හීනටියන බටහිර,ஹீணட்டியண ‍மேற்கு,Heenatiyana West,153
50,58,1021,1-2-06-290,290,හීනටියන දකුණ,ஹீணட்டியண தெற்கு,Heenatiyana South,153B
50,59,1022,1-2-06-295,295,හීනටියන නැගෙනහිර,ஹீணட்டியண கிழக்கு,Heenatiyana East,153A
50,60,1023,1-2-06-300,300,රද්දොළුගම උතුර ඒ,இரத்தொழுகம வடக்கு ' A ',Raddolugama North A,199F
50,61,1024,1-2-06-305,305,රද්දොළුගම උතුර,இரத்தொழுகம வடக்கு,Raddolugama North,199C
50,62,1025,1-2-06-310,310,රද්දොළුගම දකුණ,இரத்தொழுகம தெற்கு,Raddolugama South,199B
50,63,1026,1-2-06-315,315,රද්දොළුගම දකුණ ඒ,இரத்தொழுகம தெற்கு ' A ',Raddolugama South A,199E
50,64,1027,1-2-06-320,320,රද්දොළුව උතුර,இரத்தொழுவ வடக்கு,Raddoluwa North,199
50,65,1028,1-2-06-325,325,රද්දොළුව බටහිර,இரத்தொழுவ ‍மேற்கு,Raddoluwa West,199D
50,66,1029,1-2-06-330,330,සීදූව,சீதுவ,Seeduwa,147
50,67,1030,1-2-06-335,335,මූකලන්ගමුව බටහිර,மூகளன்கமுவ ‍மேற்கு,Mookalangamuwa West,145B
50,68,1031,1-2-06-340,340,මූකලන්ගමුව නැගෙනහිර,மூகளன்கமுவ கிழக்கு,Mookalangamuwa East,145A
50,69,1032,1-2-06-345,345,බණ්ඩාරවත්ත නැගෙනහිර,பண்டாரவத்த கிழக்கு,Bandarawatta East,145C
50,70,1033,1-2-06-350,350,බණ්ඩාරවත්ත බටහිර,பண்டாரவத்த ‍மேற்கு,Bandarawatta West,145
50,71,1034,1-2-06-355,355,දඹදුරය,தம்பதுரய,Dambaduraya,198A
50,72,1035,1-2-06-360,360,රද්දොළුව දකුණ,இரத்தொழுவ தெற்கு,Raddoluwa South,199A
50,73,1036,1-2-06-365,365,ලන්සියාවාඩිය,லங்சியாவாடிய,Lansiyawadiya,204A
50,74,1037,1-2-06-370,370,කොටුගොඩ,கொடுகொட,Kotugoda,204
50,75,1038,1-2-06-375,375,කසගහවත්ත,கஸகஹவத்த,Kasagahawatta,204B
50,76,1039,1-2-06-380,380,උදම්මිට උතුර,உடம்மிட வடக்கு,Udammita North,197
50,77,1040,1-2-06-385,385,අලවතුපිටිය,அளவதுபிடிய,Alawathupitiya,198
50,78,1041,1-2-06-390,390,උදම්මිට දකුණ,உடம்மிட தெற்கு,Udammita South,197A
50,79,1042,1-2-06-395,395,අම්බලන්මුල්ල,அம்பளம்முள்ள,Ambalammulla,146
51,1,1043,1-2-09-005,005,ආඬිමුල්ල,ஆண்டிமுல்ல,Andimulla,61A
51,2,1044,1-2-09-010,010,අම්බලයාය,அம்பளயாய,Ambalayaya,61
51,3,1045,1-2-09-015,015,බෝලගල,‍போல்லகல,Bolagala,60A
51,4,1046,1-2-09-020,020,ඔතරවාඩිය,ஒத்தரவாடிய,Otharawadiya,60
51,5,1047,1-2-09-025,025,ගොඩිගමුව බටහිර,கொடிகமுவ ‍மேற்கு,Godigamuwa West,57
51,6,1048,1-2-09-030,030,ගොඩිගමුව නැගෙනහිර,கொடிகமுவ கிழக்கு,Godigamuwa East,57A
51,7,1049,1-2-09-035,035,බලවල,பலவள,Balawala,56C
51,8,1050,1-2-09-040,040,බඩල්ගම,படல்கம,Badalgama,56
51,9,1051,1-2-09-045,045,දෙල්පකඩවර,தெல்பகடவர,Delpakadawara,56A
51,10,1052,1-2-09-050,050,සිරිගපාතවත්ත,சிரிகபாதவத்த,Sirigapathawatta,55C
51,11,1053,1-2-09-055,055,පැතිගොඩ,பதிகொட,Pethigoda,55
51,12,1054,1-2-09-060,060,අළුගොල්ල,அளுகொள்ள,Alugolla,55B
51,13,1055,1-2-09-065,065,පොල්වත්ත,பொல்வத்த,Polwatta,54A
51,14,1056,1-2-09-070,070,පොල්හේන,பொல்‍ஹேண,Polhena,80E
51,15,1057,1-2-09-075,075,මැල්ලවගෙදර,மல்லவகெதர,Mellawagedara,80A
51,16,1058,1-2-09-080,080,දික්ලන්ද,திக்லந்த,Diklanda,80D
51,17,1059,1-2-09-085,085,කටුකෙන්ද,கட்டுகெந்த,Katukenda,55A
51,18,1060,1-2-09-090,090,අකරන්ගහ,அக்கரங்கஹ,Akarangaha,56B
51,19,1061,1-2-09-095,095,කෙහෙල්ඇල්ල බටහිර,கெஹெல்எல்ல ‍மேற்கு,Kehelella West,82C
51,20,1062,1-2-09-100,100,ලිහිණියගම්මන,இலிஹினியகம்மன,Lihiniyagammana,82B
51,21,1063,1-2-09-105,105,අකරගම නැගෙනහිර,அகரகம கிழக்கு,Akaragama East,58B
51,22,1064,1-2-09-110,110,අකරගම බටහිර,அகரகம ‍மேற்கு,Akaragama West,58
51,23,1065,1-2-09-115,115,අකරගම උතුර,அக்கரகம வடக்கு,Akaragama North,58C
51,24,1066,1-2-09-120,120,පහළ මඩම්පැල්ල,பகல மடம்பல்ல,Pahala Madampella,59
51,25,1067,1-2-09-125,125,හල්පෙ,ஹல்‍பே,Halpe,61B
51,26,1068,1-2-09-130,130,නැගෙනහිර කළුවාරිප්පුව උතුර,கிழக்கு களுவாரிப்புவ வடக்கு,East Kaluwarippuwa North,95A
51,27,1069,1-2-09-135,135,කොන්ගොඩමුල්ල උතුර,கோனகொடமுள்ள வடக்கு,Koonagodamulla North,62B
51,28,1070,1-2-09-140,140,කොන්ගොඩමුල්ල බටහිර,கொங்கொடமுள்ள ‍மேற்கு,Kongodamulla West,62
51,29,1071,1-2-09-145,145,කොන්ගොඩමුල්ල දකුණ,கொங்கொடமுள்ள தெற்கு,Kongodamulla South,62C
51,30,1072,1-2-09-150,150,කොන්ගොඩමුල්ල නැගෙනහිර,கோன்கொடமுல்ல கிழக்கு,Kongodamulla East,62A
51,31,1073,1-2-09-155,155,ඉහළ මඩම්පැල්ල උතුර,இஹல மடம்பல்ல வடக்கு,Ihala Madampella North,58E
51,32,1074,1-2-09-160,160,ඉහළ මඩම්පැල්ල බටහිර,இஹல மடம்பல்ல ‍மேற்கு,Ihala Madampella West,58D
51,33,1075,1-2-09-165,165,ඉහළ මඩම්පැල්ල නැගෙනහිර,இஹல மடம்பல்ல கிழக்கு,Ihala Madampella East,58A
51,34,1076,1-2-09-170,170,ඉහළගම,இஹலகம,Ihalagama,58F
51,35,1077,1-2-09-175,175,කෙහෙල්ඇල්ල දකුණ,கெஹெல்எல்ல தெற்கு,Kehelella South,82A
51,36,1078,1-2-09-180,180,කෙහෙල්ඇල්ල උතුර,கெஹெல்எல்ல வடக்கு,Kehelella North,82
51,37,1079,1-2-09-185,185,දෙල්වගුර,தெல்வகுர,Delwagura,81
51,38,1080,1-2-09-190,190,වෑකඩ,‍‍வேகட,Wekada,80B
51,39,1081,1-2-09-195,195,කළුමඩ,களுமட,Kalumada,80C
51,40,1082,1-2-09-200,200,අගලෙගෙදර,அகலெகெதர,Agalegedara,79C
51,41,1083,1-2-09-205,205,වරාදල,வராதள,Waradala,79A
51,42,1084,1-2-09-210,210,කොටදෙනියාව,கொட்டதெணியாவ,Kotadeniyawa,54B
51,43,1085,1-2-09-215,215,එරබද්ද,எரபத்த,Erabadda,54
51,44,1086,1-2-09-220,220,දියගම්පල,தியகம்பல,Diyagampala,53C
51,45,1087,1-2-09-225,225,කොරදමින්න,கொரதமிண்ண,Koradaminna,53E
51,46,1088,1-2-09-230,230,දිඹුල්දෙනිය,திபுல்தெனிய,Dimbuldeniya,53B
51,47,1089,1-2-09-235,235,පරගොඩ උතුර,தொரொவ்வ பரகொட பகுதி,Paragoda North,53F
51,48,1090,1-2-09-240,240,පරගොඩ දකුණ,பராகொட தெற்கு,Paragoda South,53A
51,49,1091,1-2-09-245,245,මොරගල්කන්ද,மொரகல்கந்த,Moragalkanda,53D
51,50,1092,1-2-09-250,250,නාවාන බටහිර,நாவண ‍மேற்கு,Nawana West,53
51,51,1093,1-2-09-255,255,හෙට්ටිමුල්ල,ஹெட்டிமுள்ள,Hettimulla,52B
51,52,1094,1-2-09-260,260,හල්ලො‍ලුව,அம்பகஹலந்த பகுதி,Halloluwa,52
51,53,1095,1-2-09-265,265,කැලෑගෙදර,க‍லேகெதர,Kelegedara,52A
51,54,1096,1-2-09-270,270,හීරළුගෙදර,ஹீரலுகெதர,Heeralugedara,79B
51,55,1097,1-2-09-275,275,වල්පිට,வல்பிட,Walpita,79
51,56,1098,1-2-09-280,280,වෙලගාන,வெலகாண,Welagana,80
51,57,1099,1-2-09-285,285,තම්මිට,தம்மிட்ட,Thammita,84
51,58,1100,1-2-09-290,290,පල්ලියපිටිය බටහිර,பல்லியபிடிய ‍மேற்கு,Palliyapitiya West,83
51,59,1101,1-2-09-295,295,ඉඳුරාගාර උතුර,இந்துராகார வடக்கு,Induragara North,88A
51,60,1102,1-2-09-300,300,ඉඳුරාගාර දකුණ,இந்துராகார தெற்கு,Induragara South,88D
51,61,1103,1-2-09-305,305,කඩවල උතුර,கடவள வடக்கு,Kadawala North,96A
51,62,1104,1-2-09-310,310,කඩවල,கடவள,Kadawala,96
51,63,1105,1-2-09-315,315,නැගෙනහිර කළුවාරිප්පුව දකුණ,கிழக்கு களுவாரிப்புவ தெற்கு,East Kaluwarippuwa South,95
51,64,1106,1-2-09-320,320,මිරිස්වත්ත,மிரிஸ்வத்த,Miriswatta,95B
51,65,1107,1-2-09-325,325,දාගොන්න උතුර,தாகொண்ண வடக்கு,Dagonna North,91
51,66,1108,1-2-09-330,330,දාගොන්න නැගෙනහිර,தாகொண்ண கிழக்கு,Dagonna East,91C
51,67,1109,1-2-09-335,335,හල්ගහවෙලවත්ත,ஹல்கஹவெளவத்த,Halgahawelawatta,90B
51,68,1110,1-2-09-340,340,කටුවැල්ලේගම උතුර,கட்டுவலேகம வடக்கு,Katuwellegama North,90A
51,69,1111,1-2-09-345,345,කඩවල දකුණ,கடவள தெற்கு,Kadawala South,96B
51,70,1112,1-2-09-350,350,බටේපොල,பட்‍டேபொல,Batepola,88B
51,71,1113,1-2-09-355,355,දූනගහ දකුණ,தூணகஹ தெற்கு,Doonagaha South,88C
51,72,1114,1-2-09-360,360,දූනගහ,தூணகஹ,Doonagaha,88
51,73,1115,1-2-09-365,365,පෑල්ලියපිටිය නැගෙනහිර,பல்லியபிடிய கிழக்கு,Palliyapitiya East,83A
51,74,1116,1-2-09-370,370,හුණුමුල්ල,ஹுணுமுள்ள,Hunumulla,86
51,75,1117,1-2-09-375,375,හපුගහගම,ஹபுகஹகம,Hapugahagama,85B
51,76,1118,1-2-09-380,380,බරවාවිල,பரவாவிள,Barawavila,85
51,77,1119,1-2-09-385,385,කුඩගම්මන,குடகம்மண,Kudagammana,51
51,78,1120,1-2-09-390,390,පහළ මඩිතියවල,பஹல மடிதியவள,Pahala Madithiyawala,46
51,79,1121,1-2-09-395,395,කළුඅග්ගල,களுஅக்கள,Kaluaggala,44A
51,80,1122,1-2-09-400,400,කුලීගෙදර,குளீகெதர,Kuleegedara,45
51,81,1123,1-2-09-405,405,නාවාන නැගෙනහිර,நாவாண கிழக்கு,Nawana East,53G
51,82,1124,1-2-09-410,410,නරියමුල්ල,நாரியமுள்ள,Nariyamulla,42A
51,83,1125,1-2-09-415,415,හල්පෙ,ஹல்‍பே,Halpe,42
51,84,1126,1-2-09-420,420,පරණ හල්පෙ බටහිර,பரண ஹல்‍பே மேற்கு,Parana Halpe West,41
51,85,1127,1-2-09-425,425,පරණ හල්පෙ නැගෙනහිර,பரண ஹல்‍பே கிழக்கு,Parana Halpe East,41A
51,86,1128,1-2-09-430,430,ගුරුල්ලගම,குருள்ளகம,Gurullagama,42B
51,87,1129,1-2-09-435,435,ඉහළ කිතුල්වල,இஹல கித்துல்வள,Ihala Kithulwala,43A
51,88,1130,1-2-09-440,440,පහළ කිතුල්වල,பஹல கித்துல்வள,Pahala Kithulwala,43
51,89,1131,1-2-09-445,445,කිතුල්වල උතුර,கித்துல்வள வடக்கு,Kithulwala North,43B
51,90,1132,1-2-09-450,450,කළුඅග්ගල පහළගම,களுஅக்கள பஹலகம,Kaluaggala Pahalagama,44B
51,91,1133,1-2-09-455,455,වත්තේමුල්ල,வத்‍தேமுள்ள,Wattemulla,44
51,92,1134,1-2-09-460,460,ඉහළ මඩිතියවල,இஹல மடிதியவள,Ihala Madithiyawala,46A
51,93,1135,1-2-09-465,465,හඟ‍‍වත්ත,ஹங்கவத்த,Hangawatta,47
51,94,1136,1-2-09-470,470,රස්සපාන,ரஸ்ஸபான,Rassapana,48
51,95,1137,1-2-09-475,475,බලගල්ල බටහිර,பலகல்ல ‍மேற்கு,Balagalla West,50
51,96,1138,1-2-09-480,480,පරණ හන්දිය,பரண ஹந்திய,Parana Handiya,50B
51,97,1139,1-2-09-485,485,පින්නකැලේ,பிண்ணகெ‍லே,Pinnakele,85A
51,98,1140,1-2-09-490,490,පින්නකැලේ දකුණ,பிண்ணகெ‍லே தெற்கு,Pinnakele South,85C
51,99,1141,1-2-09-495,495,ඌරපාන,ஊரபாண,Urapana,86B
51,100,1142,1-2-09-500,500,කැලෑපිටිමුල්ල,கெ‍லேபிட்டிமுள்ள,Kelepitimulla,86A
51,101,1143,1-2-09-505,505,සායක්කාරමුල්ල,சாயக்கரமுள்ள,Sayakkaramulla,86C
51,102,1144,1-2-09-510,510,හේන්පිටගෙදර,‍‍ஹேண்பிடகெதர,Henpitagedara,87C
51,103,1145,1-2-09-515,515,අළුතැපොල බටහිර,அளுத்‍தேபொல ‍மேற்கு,Aluthepola West,89
51,104,1146,1-2-09-520,520,තොටිල්ලගහවත්ත,தொட்டில்லகஹவத்த,Thotillagahawatta,89A
51,105,1147,1-2-09-525,525,කටුවැල්ලේගම දකුණ,கட்டுவெல்‍லேகம தெற்கு,Katuwellegama South,90
51,106,1148,1-2-09-530,530,පලුගහවෙල,பலுகஹவெள,Palugahawela,91B
51,107,1149,1-2-09-535,535,දාගොන්න දකුණ,தாகொண்ண தெற்கு,Dagonna South,91A
51,108,1150,1-2-09-540,540,හපුවලාන දකුණ,ஹப்புவளாண தெற்கு,Hapuwalana South,87B
51,109,1151,1-2-09-545,545,හපුවලාන,ஹப்புவளாண,Hapuwalana,87
51,110,1152,1-2-09-550,550,බෝමුගම්මන උතුරඋතුර,பொமுகம்மண வடக்கு,Bomugammana North,97A
51,111,1153,1-2-09-555,555,බෝමුගම්මන දකුණ,பொமுகம்மண தெற்கு,Bomugammana South,97B
51,112,1154,1-2-09-560,560,පින්නලන්ද,பிண்ணலந்த,Pinnalanda,97D
51,113,1155,1-2-09-565,565,දිවුලපිටිය,திவுலபிட்டிய,Divulapitiya,97
51,114,1156,1-2-09-570,570,බලගල්ල නැගෙනහිර,பலகல்ல கிழக்கு,Balagalla East,50A
51,115,1157,1-2-09-575,575,උල්ලලපොල නැගෙනහිර,உள்ளனபொல கிழக்கு,Ullapola East,49
